,created_at,user_id_str,username,tweet_url,Tweet,no_double,no_alay,clean_manual,stemmed,no_stopwords
10,2023-06-28,1640984682597863425,majikipe_dul777,https://twitter.com/majikipe_dul777/status/1674022705564352512,2024 Plangaplono End! Alhamdulillah!!!.. dan mari kita stop perpanjangan tangannya! Indonesia butuh perubahan bukan per-ubanan! Anies Presiden! Indonesia great again!!,2024 Plangaplono End! Alhamdulilah!. dan mari kita stop perpanjangan tanganya! Indonesia butuh perubahan bukan per-ubanan! Anies Presiden! Indonesia great again!,2024 Plangaplono End! Alhamdulilah!. dan mari kita stop perpanjangan tanganya! Indonesia butuh perubahan bukan per-ubanan! Anies Presiden! Indonesia great again!,2024 Plangaplono End! Alhamdulilah!. dan mari kita stop perpanjangan tanganya! Indonesia butuh perubahan per-ubanan! Anies Presiden! Indonesia great again!,2024 plangaplono end alhamdulilah dan mari kita stop panjang tanganya indonesia butuh ubah per-ubanan anies presiden indonesia great again,2024 Plangaplono End! Alhamdulilah!. mari stop perpanjangan tanganya! Indonesia butuh perubahan bukan per-ubanan! Anies Presiden! Indonesia great again!
11,2023-06-28,1508856919813156866,TarunaAdjie1,https://twitter.com/TarunaAdjie1/status/1674018966690480135,Komunitas Ngopi 51 ( Ngobrolin Perubahan Indonesia ) Anies For Presiden RI 2024. Bersama dgn Sahabat2 Gus Choi ( A. Effendy Choirie ) di Jakarta Pusat. https://t.co/0uvQrOvhZ4,Komunitas Ngopi 51 ( Ngobrolin Perubahan Indonesia ) Anies For Presiden RI 2024. Bersama dgn Sahabat2 Gus Choi ( A. Efendy Choirie ) di Jakarta Pusat. htps:/t.co/0uvQrOvhZ4,Komunitas Ngopi 51 ( Ngobrolin Perubahan Indonesia ) Anies For Presiden RI 2024. Bersama dengan Sahabat2 Gus Choi ( A. Efendy Choirie ) di Jakarta Pusat. htps:/t.co/0uvQrOvhZ4,Komunitas Ngopi 51 ( Ngobrolin Perubahan Indonesia ) Anies For Presiden RI 2024. Bersama dengan Sahabat2 Gus Choi ( A. Efendy Choirie ) di Jakarta Pusat. htps:/t.co/0uvQrOvhZ4,komunitas ngopi 51 ngobrolin ubah indonesia anies for presiden ri 2024 sama dengan sahabat2 gus choi a efendy choirie di jakarta pusat htps t co 0uvqrovhz4,Komunitas Ngopi 51 ( Ngobrolin Perubahan Indonesia ) Anies For Presiden RI 2024. Bersama Sahabat2 Gus Choi ( A. Efendy Choirie ) Jakarta Pusat. htps:/t.co/0uvQrOvhZ4
12,2023-06-28,1642722255066238981,Adibara79,https://twitter.com/Adibara79/status/1673992296403206146,Yoiii...dirumah aja duduk2 manis mikirkan pak anies jdi presiden indonesia 2024😂😂😂🤣🤣🤣😂😂🤣🤣😂😂,Yoi.dirumah aja duduk2 manis mikirkan pak anies jdi presiden indonesia 2024😂🤣😂🤣😂,Yoi.dirumah saja duduk2 manis mikirkan pak anies jadi presiden indonesia 2024😂🤣😂🤣😂,Yoi.dirumah saja duduk2 manis mikirkan pak 2024😂🤣😂🤣😂,yoi rumah saja duduk2 manis mikirkan pak 2024,Yoi.dirumah duduk2 manis mikirkan pak anies jadi presiden indonesia 2024😂🤣😂🤣😂
13,2023-06-28,1564645905391042560,anfasakazama,https://twitter.com/anfasakazama/status/1673922353569603588,"Belajar dari 10 tahun ini Indonesia ditangan redbull, jangan sampe 2024 mereka berkuasa lagi, udah cukup hancur ini negara, siapapun presiden nya, gak harus anies yg penting jangan dari banteng merah lagi","Belajar dari 10 tahun ini Indonesia ditangan redbul, jangan sampe 2024 mereka berkuasa lagi, udah cukup hancur ini negara, siapapun presiden nya, gak harus anies yg penting jangan dari banteng merah lagi","Belajar dari 10 tahun ini Indonesia ditangan redbul, jangan sampai 2024 mereka berkuasa lagi, sudah cukup hancur ini negara, siapapun presiden nya, enggak harus anies yang penting jangan dari banteng merah lagi","Belajar dari 10 ini Indonesia ditangan redbul, jangan sampai 2024 mereka berkuasa lagi, sudah cukup hancur ini negara, siapapun nya, enggak harus yang penting jangan dari banteng merah lagi",ajar dari 10 ini indonesia tang redbul jangan sampai 2024 mereka kuasa lagi sudah cukup hancur ini negara siapa nya enggak harus yang penting jangan dari banteng merah lagi,"Belajar 10 tahun Indonesia ditangan redbul, jangan 2024 berkuasa lagi, cukup hancur negara, siapapun presiden nya, enggak anies penting jangan banteng merah"
14,2023-06-28,1434134299725365257,AmanSya46944420,https://twitter.com/AmanSya46944420/status/1673918822519304192,"SEMOGA ALLAH MENJADIKAN ANIES BASWEDAN,, PRESIDEN INDONESIA,2024-2029,, AAMIIN YAA RABBAL ALAMIN,,!!!","SEMOGA ALAH MENJADIKAN ANIES BASWEDAN, PRESIDEN INDONESIA,2024-2029, AMIN YA RABAL ALAMIN,!","SEMOGA ALAH MENJADIKAN ANIES BASWEDAN, PRESIDEN INDONESIA,2024-2029, AMIN YA RABAL ALAMIN,!","SEMOGA ALAH MENJADIKAN ANIES BASWEDAN, PRESIDEN INDONESIA,2024-2029, AMIN YA RABAL ALAMIN,!",moga alah jadi anies baswedan presiden indonesia 2024-2029 amin ya rabal alamin,"SEMOGA ALAH MENJADIKAN ANIES BASWEDAN, PRESIDEN INDONESIA,2024-2029, AMIN YA RABAL ALAMIN,!"
15,2023-06-28,921219791360180226,Muksin23557236,https://twitter.com/Muksin23557236/status/1673860712727474178,"Anies Baswedan Center Karawang, Siap Memengkan 2024 Pak Anies Baswedan Presiden, utk Perubahan, Persatuan dan Keadilan. Insyaalloh dg Dukungan Rakyat Indonesia Pak Anies Presiden. Aamiinn...","Anies Baswedan Center Karawang, Siap Memengkan 2024 Pak Anies Baswedan Presiden, utk Perubahan, Persatuan dan Keadilan. Insyaloh dg Dukungan Rakyat Indonesia Pak Anies Presiden. Aamin.","Anies Baswedan Center Karawang, Siap Memengkan 2024 Pak Anies Baswedan Presiden, untuk Perubahan, Persatuan dan Keadilan. Insyaloh dengan Dukungan Rakyat Indonesia Pak Anies Presiden. Aamin.","Anies Baswedan Center Karawang, Siap Memengkan 2024 Pak Anies Baswedan Presiden, untuk Perubahan, Persatuan dan Keadilan. Insyaloh dengan Dukungan Rakyat Indonesia Pak Anies Presiden. Aamin.",anies baswedan center karawang siap kan 2024 pak anies baswedan presiden untuk ubah satu dan adil insyaloh dengan dukung rakyat indonesia pak anies presiden aamin,"Anies Baswedan Center Karawang, Siap Memengkan 2024 Pak Anies Baswedan Presiden, Perubahan, Persatuan Keadilan. Insyaloh Dukungan Rakyat Indonesia Pak Anies Presiden. Aamin."
16,2023-06-27,1603490580591710208,ns_IbnuMuhidin,https://twitter.com/ns_IbnuMuhidin/status/1673826769034702848,"Lu mo triak fpi dan hti kek, radikL radikul kek.. Cuma triak dan ngovlceh doang mah kadrun jg bisa.. 😆 2024 Indonesia soakat Jgn kasih ruang buat PKI dan Kapir pemakan cacing pita.gak tau diri. Anies sang juara, next Presiden, yg lain kelaut aja atau dagang vcd bokep","Lu mo triak fpi dan hti kek, radikL radikul kek. Cuma triak dan ngovlceh doang mah kadrun jg bisa. 😆 2024 Indonesia soakat Jgn kasih ruang buat PKI dan Kapir pemakan cacing pita.gak tau diri. Anies sang juara, next Presiden, yg lain kelaut aja atau dagang vcd bokep","Lu mau triak fpi dan hti kek, radikL radikul kek. Cuma triak dan ngovlceh doang mah kadrun juga bisa. 😆 2024 Indonesia soakat Jgn kasih ruang buat PKI dan Kapir pemakan cacing pita.gak tau diri. Anies sang juara, next Presiden, yang lain kelaut saja atau dagang vcd bokep","Lu triak fpi dan hti kek, radikL radikul kek. Cuma triak dan ngovlceh doang mah kadrun juga bisa. 😆 2024 Indonesia soakat Jgn kasih ruang PKI dan Kapir pemakan cacing pita.gak tau diri. Anies sang juara, next Presiden, yang lain kelaut saja atau dagang vcd bokep",lu triak fpi dan hti kek radikl radikul kek cuma triak dan ngovlceh doang mah kadrun juga bisa 2024 indonesia soakat jgn kasih ruang pki dan kapir makan cacing pita gak tau diri anies sang juara next presiden yang lain laut saja atau dagang vcd bokep,"Lu mau triak fpi hti kek, radikL radikul kek. Cuma triak ngovlceh doang mah kadrun bisa. 😆 2024 Indonesia soakat Jgn kasih ruang buat PKI Kapir pemakan cacing pita.gak tau diri. Anies sang juara, next Presiden, lain kelaut atau dagang vcd bokep"
17,2023-06-27,471720329,adieenugroho,https://twitter.com/adieenugroho/status/1673823151850156033,Elektabilitas Ganjar Pranowo Unggul Jauh dari Prabowo dan Anies.. Ganjar Diinginkan Rakyat Indonesia untuk Menjadi Presiden Indonesia 2024. #GanjarCapres https://t.co/VHepCtrNM9,Elektabilitas Ganjar Pranowo Ungul Jauh dari Prabowo dan Anies. Ganjar Dinginkan Rakyat Indonesia untuk Menjadi Presiden Indonesia 2024. #GanjarCapres htps:/t.co/VHepCtrNM9,Elektabilitas Ganjar Pranowo Ungul Jauh dari Prabowo dan Anies. Ganjar Dinginkan Rakyat Indonesia untuk Menjadi Presiden Indonesia 2024. #GanjarCapres htps:/t.co/VHepCtrNM9,Elektabilitas Ganjar Pranowo Ungul Jauh dari Prabowo dan Anies. Ganjar Dinginkan Rakyat Indonesia untuk Menjadi Presiden Indonesia 2024. #GanjarCapres htps:/t.co/VHepCtrNM9,elektabilitas ganjar pranowo ungul jauh dari prabowo dan anies ganjar dingin rakyat indonesia untuk jadi presiden indonesia 2024 ganjarcapres htps t co vhepctrnm9,Elektabilitas Ganjar Pranowo Ungul Jauh Prabowo Anies. Ganjar Dinginkan Rakyat Indonesia Menjadi Presiden Indonesia 2024. #GanjarCapres htps:/t.co/VHepCtrNM9
18,2023-06-27,484770197,mickolv_idas,https://twitter.com/mickolv_idas/status/1673664745189044224,"2024 mnjadi stadion kebanggan Indonesia.....krn Presiden Baru,Anies Baswedan tak akan berpihak pd satu kelompok atau golongan sj https://t.co/riRqfnwQYV","2024 mnjadi stadion kebangan Indonesia.krn Presiden Baru,Anies Baswedan tak akan berpihak pd satu kelompok atau golongan sj htps:/t.co/riRqfnwQYV","2024 menjadi stadion kebangan Indonesia.krn Presiden Baru,Anies Baswedan tak akan berpihak pada satu kelompok atau golongan saja htps:/t.co/riRqfnwQYV","2024 stadion kebangan Indonesia.krn Presiden Baru,Anies Baswedan akan berpihak pada satu kelompok atau golongan saja htps:/t.co/riRqfnwQYV",2024 stadion bang indonesia krn presiden baru anies baswedan akan pihak pada satu kelompok atau golong saja htps t co rirqfnwqyv,"2024 menjadi stadion kebangan Indonesia.krn Presiden Baru,Anies Baswedan tak berpihak satu kelompok golongan htps:/t.co/riRqfnwQYV"
19,2023-06-27,1429040840932872193,EndyNugroho8,https://twitter.com/EndyNugroho8/status/1673662193433288707,"Benar! Kinerja Anies Selama Menjabat Gubernur DKI-Jkt Telah Dibuktikan Utk Kesejahteraan dan Keadilan Warga Masyarakatnya. Sudah Saatnya, Anies Baswedan Menjadi Presiden 2024 Utk Mewujudkan Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Ayo Dukung dan Menangkan Anies Presiden 👍","Benar! Kinerja Anies Selama Menjabat Gubernur DKI-Jkt Telah Dibuktikan Utk Kesejahteran dan Keadilan Warga Masyarakatnya. Sudah Satnya, Anies Baswedan Menjadi Presiden 2024 Utk Mewujudkan Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Ayo Dukung dan Menangkan Anies Presiden 👍","Benar! Kinerja Anies Selama Menjabat Gubernur DKI-Jkt Telah Dibuktikan Utk Kesejahteran dan Keadilan Warga Masyarakatnya. Sudah Satnya, Anies Baswedan Menjadi Presiden 2024 Utk Mewujudkan Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Ayo Dukung dan Menangkan Anies Presiden 👍","Benar! Kinerja Anies Selama Menjabat Gubernur DKI-Jkt Telah Dibuktikan Utk Kesejahteran dan Keadilan Warga Masyarakatnya. Sudah Satnya, Anies Baswedan Menjadi Presiden 2024 Utk Mewujudkan Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Ayo Dukung dan Menangkan Anies Presiden 👍",benar kerja anies lama jabat gubernur dki-jkt telah bukti utk kesejahteran dan adil warga masyarakat sudah sat anies baswedan jadi presiden 2024 utk wujud adil sosial bagi seluruh rakyat indonesia ayo dukung dan menang anies presiden,"Benar! Kinerja Anies Selama Menjabat Gubernur DKI-Jkt Telah Dibuktikan Utk Kesejahteran Keadilan Warga Masyarakatnya. Sudah Satnya, Anies Baswedan Menjadi Presiden 2024 Utk Mewujudkan Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Ayo Dukung Menangkan Anies Presiden 👍"
20,2023-06-27,903229236051247104,eradotid,https://twitter.com/eradotid/status/1673653800161226752,"Meskipun tidak menyebut nama, banyak yang menafsirkan puisi itu menyindir Anies Baswedan yang kini tersandung dugaan kasus air parkir, korupsi, dan dijegal dari Pemilu 2024. Hati seluruh rakyat Indonesia pasti akan sedih jika kelak ada presiden hobinya kok menculik,” lanjutnya.""","Meskipun tidak menyebut nama, banyak yang menafsirkan puisi itu menyindir Anies Baswedan yang kini tersandung dugan kasus air parkir, korupsi, dan dijegal dari Pemilu 2024. Hati seluruh rakyat Indonesia pasti akan sedih jika kelak ada presiden hobinya kok menculik,” lanjutnya.""","Meskipun tidak menyebut nama, banyak yang menafsirkan puisi itu menyindir Anies Baswedan yang kini tersandung dugan kasus air parkir, korupsi, dan dijegal dari Pemilu 2024. Hati seluruh rakyat Indonesia pasti akan sedih jika kelak ada presiden hobinya kok menculik,” lanjutnya.""","Meskipun tidak menyebut nama, yang menafsirkan puisi itu menyindir Anies Baswedan yang kini tersandung dugan kasus air parkir, korupsi, dan dijegal dari Pemilu 2024. Hati seluruh Indonesia pasti akan sedih jika kelak ada hobinya kok menculik,” lanjutnya.""",meski tidak sebut nama yang tafsir puisi itu sindir anies baswedan yang kini sandung dugan kasus air parkir korupsi dan jegal dari milu 2024 hati seluruh indonesia pasti akan sedih jika kelak ada hobi kok culik lanjut,"Meskipun menyebut nama, banyak menafsirkan puisi menyindir Anies Baswedan kini tersandung dugan kasus air parkir, korupsi, dijegal Pemilu 2024. Hati seluruh rakyat Indonesia akan sedih kelak presiden hobinya kok menculik,” lanjutnya."""
21,2023-06-27,1647311678160384007,MichelAdam7__,https://twitter.com/MichelAdam7__/status/1673648435541741569,Tenaga kerja Indonesia di Taiwan bersiap deklarasi dukung Anies Baswedan presiden 2024 #JokowiMasalahUtamaRI #JokowiMasalahUtamaRI https://t.co/qHlOwoZTID,Tenaga kerja Indonesia di Taiwan bersiap deklarasi dukung Anies Baswedan presiden 2024 #JokowiMasalahUtamaRI #JokowiMasalahUtamaRI htps:/t.co/qHlOwoZTID,Tenaga kerja Indonesia di Taiwan bersiap deklarasi dukung Anies Baswedan presiden 2024 #JokowiMasalahUtamaRI #JokowiMasalahUtamaRI htps:/t.co/qHlOwoZTID,Tenaga kerja Indonesia di Taiwan bersiap deklarasi Anies Baswedan 2024 #JokowiMasalahUtamaRI #JokowiMasalahUtamaRI htps:/t.co/qHlOwoZTID,tenaga kerja indonesia di taiwan siap deklarasi anies baswedan 2024 jokowimasalahutamari jokowimasalahutamari htps t co qhlowoztid,Tenaga kerja Indonesia Taiwan bersiap deklarasi dukung Anies Baswedan presiden 2024 #JokowiMasalahUtamaRI #JokowiMasalahUtamaRI htps:/t.co/qHlOwoZTID
22,2023-06-27,1597662180907704320,Sutriisno__,https://twitter.com/Sutriisno__/status/1673637046903242755,"Bakal calon presiden Indonesia 2024 dari partai Nasdem, Anies Baswedan mengatakan bahwa Indonesia saat ini bukan lagi menghadapi perubahan iklim, namun lebih berbahaya dari itu yakni krisis iklim. #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku https://t.co/MJIq9m5nyl","Bakal calon presiden Indonesia 2024 dari partai Nasdem, Anies Baswedan mengatakan bahwa Indonesia sat ini bukan lagi menghadapi perubahan iklim, namun lebih berbahaya dari itu yakni krisis iklim. #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku htps:/t.co/MJIq9m5nyl","Bakal calon presiden Indonesia 2024 dari partai Nasdem, Anies Baswedan mengatakan bahwa Indonesia sat ini bukan lagi menghadapi perubahan iklim, namun lebih berbahaya dari itu yakni krisis iklim. #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku htps:/t.co/MJIq9m5nyl","Bakal Indonesia 2024 dari Nasdem, Anies Baswedan mengatakan bahwa Indonesia sat ini lagi menghadapi perubahan iklim, namun berbahaya dari itu yakni krisis iklim. #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku htps:/t.co/MJIq9m5nyl",bakal indonesia 2024 dari nasdem anies baswedan kata bahwa indonesia sat ini lagi hadap ubah iklim namun bahaya dari itu yakni krisis iklim itstimerestorasiindonesia nasdemno5 aniespresidenku htps t co mjiq9m5nyl,"Bakal calon presiden Indonesia 2024 partai Nasdem, Anies Baswedan mengatakan Indonesia sat bukan menghadapi perubahan iklim, lebih berbahaya itu krisis iklim. #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku htps:/t.co/MJIq9m5nyl"
23,2023-06-27,1493158746205614080,LANGKAHANIES,https://twitter.com/LANGKAHANIES/status/1673628945122729986,"Luar biasa Rakyat Indonesia ini yang menjadi Relawan Totalnya ada 600 simpul Relawan, bikin mumet lawan. Beda itu biasa tapi satu luar biasa yaitu tujuannya memenangkan mas Anies Baswedan 2024 Presiden https://t.co/kddOYWdjTp","Luar biasa Rakyat Indonesia ini yang menjadi Relawan Totalnya ada 60 simpul Relawan, bikin mumet lawan. Beda itu biasa tapi satu luar biasa yaitu tujuanya memenangkan mas Anies Baswedan 2024 Presiden htps:/t.co/kdOYWdjTp","Luar biasa Rakyat Indonesia ini yang menjadi Relawan Totalnya ada 60 simpul Relawan, bikin mumet lawan. Beda itu biasa tapi satu luar biasa yaitu tujuanya memenangkan mas Anies Baswedan 2024 Presiden htps:/t.co/kdOYWdjTp","Luar biasa Rakyat Indonesia ini yang Relawan Totalnya ada 60 simpul Relawan, bikin mumet lawan. Beda itu biasa tapi satu luar biasa yaitu tujuanya memenangkan mas Anies Baswedan 2024 Presiden htps:/t.co/kdOYWdjTp",luar biasa rakyat indonesia ini yang rawan total ada 60 simpul rawan bikin mumet lawan beda itu biasa tapi satu luar biasa yaitu tujuanya menang mas anies baswedan 2024 presiden htps t co kdoywdjtp,"Luar biasa Rakyat Indonesia yang menjadi Relawan Totalnya 60 simpul Relawan, bikin mumet lawan. Beda biasa satu luar biasa tujuanya memenangkan mas Anies Baswedan 2024 Presiden htps:/t.co/kdOYWdjTp"
24,2023-06-27,1540473600565968896,zulfans171,https://twitter.com/zulfans171/status/1673617662218498050,"Anies bukan hanya sekedar guru yg hanya mendidik anak bangsa tp lebih luas lagi yaitu juga mendidik pemerintah ke arah yg benar yg mesti di lakukan utk kesejahteraan bangsa, kemerataan dan keadilan bagi seluruh rakyat Indonesia. Anies presiden RI 2024","Anies bukan hanya sekedar guru yg hanya mendidik anak bangsa tp lebih luas lagi yaitu juga mendidik pemerintah ke arah yg benar yg mesti di lakukan utk kesejahteran bangsa, kemeratan dan keadilan bagi seluruh rakyat Indonesia. Anies presiden RI 2024","Anies bukan hanya sekedar guru yang hanya mendidik anak bangsa tapi lebih luas lagi yaitu juga mendidik pemerintah ke arah yang benar yang mesti di lakukan untuk kesejahteran bangsa, kemeratan dan keadilan bagi seluruh rakyat Indonesia. Anies presiden RI 2024","Anies hanya sekedar guru yang hanya mendidik anak bangsa tapi luas lagi yaitu juga mendidik pemerintah ke arah yang benar yang mesti di lakukan untuk kesejahteran bangsa, kemeratan dan keadilan bagi seluruh Indonesia. Anies RI 2024",anies hanya dar guru yang hanya didik anak bangsa tapi luas lagi yaitu juga didik perintah ke arah yang benar yang mesti di laku untuk kesejahteran bangsa merat dan adil bagi seluruh indonesia anies ri 2024,"Anies bukan sekedar guru hanya mendidik anak bangsa lebih luas yaitu mendidik pemerintah arah benar mesti lakukan kesejahteran bangsa, kemeratan keadilan seluruh rakyat Indonesia. Anies presiden RI 2024"
25,2023-06-27,1522119812,DivaMstika,https://twitter.com/DivaMstika/status/1673612384269910017,"Calon Presiden Indonesia 2024 Anies Baswedan mengatakan bahwa Indonesia saat ini bukan lagi menghadapi perubahan iklim, namun lebih bahaya dari itu yakni krisis iklim #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku https://t.co/6HjJVveWA1","Calon Presiden Indonesia 2024 Anies Baswedan mengatakan bahwa Indonesia sat ini bukan lagi menghadapi perubahan iklim, namun lebih bahaya dari itu yakni krisis iklim #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku htps:/t.co/6HjJVveWA1","Calon Presiden Indonesia 2024 Anies Baswedan mengatakan bahwa Indonesia sat ini bukan lagi menghadapi perubahan iklim, namun lebih bahaya dari itu yakni krisis iklim #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku htps:/t.co/6HjJVveWA1","Calon Presiden Indonesia 2024 Anies Baswedan mengatakan bahwa Indonesia sat ini lagi menghadapi perubahan iklim, namun bahaya dari itu yakni krisis iklim #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku htps:/t.co/6HjJVveWA1",calon presiden indonesia 2024 anies baswedan kata bahwa indonesia sat ini lagi hadap ubah iklim namun bahaya dari itu yakni krisis iklim itstimerestorasiindonesia nasdemno5 aniespresidenku htps t co 6hjjvvewa1,"Calon Presiden Indonesia 2024 Anies Baswedan mengatakan Indonesia sat bukan menghadapi perubahan iklim, lebih bahaya itu krisis iklim #ItsTimeRestorasiIndonesia #NasdemNo5 #AniesPresidenku htps:/t.co/6HjJVveWA1"
26,2023-06-27,1657605293252157440,Gema_Ky,https://twitter.com/Gema_Ky/status/1673577113868455937,Mayoritas umat Islam di Indonesia sepakat memilih Anies Baswedan menjadi Presiden Republik Indoesia di tahun 2024 nanti.....👍 https://t.co/B5DwrtUxIB,Mayoritas umat Islam di Indonesia sepakat memilih Anies Baswedan menjadi Presiden Republik Indoesia di tahun 2024 nanti.👍 htps:/t.co/B5DwrtUxIB,Mayoritas umat Islam di Indonesia sepakat memilih Anies Baswedan menjadi Presiden Republik Indoesia di tahun 2024 nanti.👍 htps:/t.co/B5DwrtUxIB,Mayoritas umat Islam di Indonesia sepakat memilih Anies Baswedan Presiden Republik Indoesia di 2024 nanti.👍 htps:/t.co/B5DwrtUxIB,mayoritas umat islam di indonesia sepakat pilih anies baswedan presiden republik indoesia di 2024 nanti htps t co b5dwrtuxib,Mayoritas umat Islam Indonesia sepakat memilih Anies Baswedan menjadi Presiden Republik Indoesia tahun 2024 nanti.👍 htps:/t.co/B5DwrtUxIB
27,2023-06-27,4679486660,dedidarmawan191,https://twitter.com/dedidarmawan191/status/1673556121506947073,"Mashaallah Presiden dan Ibu Negara Indonesia 2024-2029, Inshaallah terlaksana. Ya Allah lindungilah Bpk. Anies Baswedan beserta keluarga, jadilah Ia pemimpin kami, angkatlah semua rintangan dan hambatan serta laknatlah orang-orang yg mendzolimi beliau, Aamiin Ya Rabbalaalamiin.. https://t.co/eLQ3kIccXW","Mashalah Presiden dan Ibu Negara Indonesia 2024-2029, Inshalah terlaksana. Ya Alah lindungilah Bpk. Anies Baswedan beserta keluarga, jadilah Ia pemimpin kami, angkatlah semua rintangan dan hambatan serta laknatlah orang-orang yg mendzolimi beliau, Aamin Ya Rabalalamin. htps:/t.co/eLQ3kIcXW","Mashalah Presiden dan Ibu Negara Indonesia 2024-2029, Inshalah terlaksana. Ya Alah lindungilah Bpk. Anies Baswedan beserta keluarga, jadilah Ia pemimpin kami, angkatlah semua rintangan dan hambatan serta laknatlah orang-orang yang mendzolimi beliau, Aamin Ya Rabalalamin. htps:/t.co/eLQ3kIcXW","Mashalah Presiden dan Ibu Negara Indonesia 2024-2029, Inshalah terlaksana. Ya Alah lindungilah Bpk. Anies Baswedan beserta keluarga, jadilah Ia pemimpin kami, angkatlah rintangan dan hambatan serta laknatlah orang-orang yang mendzolimi beliau, Aamin Ya Rabalalamin. htps:/t.co/eLQ3kIcXW",mashalah presiden dan ibu negara indonesia 2024-2029 inshalah laksana ya alah lindung bpk anies baswedan serta keluarga jadi ia pimpin kami angkat rintang dan hambat serta laknat orang yang mendzolimi beliau aamin ya rabalalamin htps t co elq3kicxw,"Mashalah Presiden Ibu Negara Indonesia 2024-2029, Inshalah terlaksana. Ya Alah lindungilah Bpk. Anies Baswedan beserta keluarga, jadilah Ia pemimpin kami, angkatlah semua rintangan hambatan laknatlah orang-orang mendzolimi beliau, Aamin Ya Rabalalamin. htps:/t.co/eLQ3kIcXW"
28,2023-06-27,1665243774786863104,AndiFs723670,https://twitter.com/AndiFs723670/status/1673549088481251328,"Alhamdulillah sehat selalu pak Anies ,menuju 2024 ,ini namanya real presiden Indonesia","Alhamdulilah sehat selalu pak Anies ,menuju 2024 ,ini namanya real presiden Indonesia","Alhamdulilah sehat selalu pak Anies ,menuju 2024 ,ini namanya real presiden Indonesia","Alhamdulilah sehat selalu pak Anies ,menuju 2024 ,ini namanya real Indonesia",alhamdulilah sehat selalu pak anies tuju 2024 ini nama real indonesia,"Alhamdulilah sehat selalu pak Anies ,menuju 2024 ,ini namanya real presiden Indonesia"
29,2023-06-27,1429040840932872193,EndyNugroho8,https://twitter.com/EndyNugroho8/status/1673524194683002880,"Anies Menjadi Presiden 2024 Pilihan SUARA RAKYAT. Ayo Dukung Anies Kita Wujudkan Bersama Cita2 Luhur Bangsa, Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Bersama Pemimpin Amanah Rakyat Adil Sejahtera, In Syaa Allah. 👍👍👍 Lihat video ophan han! #TikTok https://t.co/vnuySrLF0r","Anies Menjadi Presiden 2024 Pilihan SUARA RAKYAT. Ayo Dukung Anies Kita Wujudkan Bersama Cita2 Luhur Bangsa, Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Bersama Pemimpin Amanah Rakyat Adil Sejahtera, In Sya Alah. 👍 Lihat video ophan han! #TikTok htps:/t.co/vnuySrLF0r","Anies Menjadi Presiden 2024 Pilihan SUARA RAKYAT. Ayo Dukung Anies Kita Wujudkan Bersama Cita2 Luhur Bangsa, Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Bersama Pemimpin Amanah Rakyat Adil Sejahtera, In Sya Alah. 👍 Lihat video ophan han! #TikTok htps:/t.co/vnuySrLF0r","Anies Menjadi Presiden 2024 Pilihan SUARA RAKYAT. Ayo Dukung Anies Kita Wujudkan Bersama Cita2 Luhur Bangsa, Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Bersama Pemimpin Amanah Rakyat Adil Sejahtera, In Sya Alah. 👍 Lihat video ophan han! #TikTok htps:/t.co/vnuySrLF0r",anies jadi presiden 2024 pilih suara rakyat ayo dukung anies kita wujud sama cita2 luhur bangsa adil sosial bagi seluruh rakyat indonesia sama pimpin amanah rakyat adil sejahtera in sya alah lihat video ophan han tiktok htps t co vnuysrlf0r,"Anies Menjadi Presiden 2024 Pilihan SUARA RAKYAT. Ayo Dukung Anies Kita Wujudkan Bersama Cita2 Luhur Bangsa, Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Bersama Pemimpin Amanah Rakyat Adil Sejahtera, In Sya Alah. 👍 Lihat video ophan han! #TikTok htps:/t.co/vnuySrLF0r"
