created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Mar 02 16:15:21 +0000 2024;1763961299854373068;"@AraituLaki Ngarep banget pak,, Perhitungan belum selesai kok udah main presiden presidenan";0;0;0;0;in;1445772375656525842;1763641986954006848;FathurF13;https://twitter.com/FathurF13/status/1763961299854373068
Sat Mar 02 16:14:53 +0000 2024;1763961182921367704;"@tempodotco Kubu sono.. Kalo Pak Anies Presiden, beneran masuk bui semua. Makanya gila-gilaan jegal Pak Anies.";0;0;0;0;in;314932006;1763878985178685499;aayRivai;https://twitter.com/aayRivai/status/1763961182921367704
Sat Mar 02 16:14:43 +0000 2024;1763961142601449618;"@AditBandit234 Memang nya udh jd presiden ?";0;0;0;0;in;1028986004009447425;1763626510941049256;CahayaLangit165;https://twitter.com/CahayaLangit165/status/1763961142601449618
Sat Mar 02 16:14:12 +0000 2024;1763961011957293262;"@kompascom ya kalo punya bapak presiden";0;0;0;0;in;909422552;1763783313842651292;_adityaIM;https://twitter.com/_adityaIM/status/1763961011957293262
Sat Mar 02 16:13:43 +0000 2024;1763960887378059542;"Minta Ambang Batas Parlemen dan Ambang Batas Presiden Dihapus, Fahri Hamzah: Bikin Jarak ke Rakyat! https://t.co/l2OOI1alGI";0;0;0;0;in;1225432911899324419;1763960887378059542;RepelitaO;https://twitter.com/RepelitaO/status/1763960887378059542
Sat Mar 02 16:13:12 +0000 2024;1763960760106188812;"@KepaArgawinata7 Semoga JIWA anda nggak kisruh dan yergoncang  selama 5 tahun ke depan, melihat Prabowo jadi Presiden dan PSI masuk Senayan....";0;0;0;0;in;51475039;1763896261084922217;bakwanmalang;https://twitter.com/bakwanmalang/status/1763960760106188812
Sat Mar 02 16:13:07 +0000 2024;1763960738610335958;"@msobri99 @gibran_tweet Gibran jadi cawapres panas✅( krn surveynya yg emang tinggi) 02 menang  Panas✅ (krn suara rakyat Indonesia besar) AHY jadi menteri ATR Panas✅ (yg ngelantik jg presiden) Prabowo dapet penghargaan bintang 4 Panas✅(atas usulan panglima TNI) Salahnya dmn ya?sampe skrng masih mikir";0;2;0;0;in;1550105259582029824;1758410368026866044;starucaman;https://twitter.com/starucaman/status/1763960738610335958
Sat Mar 02 16:12:47 +0000 2024;1763960654476853317;"@kumparan Anak presiden pasti unggul, presiden mau beli apapun bisa, karna preseden berkuasa";0;0;0;0;in;1604403980582674432;1763959735110562280;linglin53187986;https://twitter.com/linglin53187986/status/1763960654476853317
Sat Mar 02 16:12:40 +0000 2024;1763960625036951820;"Utang negara di bebankan oleh pribadi @jokowi krn dia bukan presiden legal ‼️🔻";0;0;0;0;in;1507906525331099652;1763960625036951820;wiralodra45283;https://twitter.com/wiralodra45283/status/1763960625036951820
Sat Mar 02 16:12:31 +0000 2024;1763960585845395642;"@DrEvaChaniago Hidup Rakyat di buat Sulit, anak Presiden Serba Instan... 🤕, nyambung ngga Dok";0;0;0;0;in;1522100706508824577;1763900164375470082;MILLENNIAL2024;https://twitter.com/MILLENNIAL2024/status/1763960585845395642
Sat Mar 02 16:11:20 +0000 2024;1763960289345917272;"Presiden'nya di Indonesia, bangun ikn sibuk nanam beton di pulau kalimantan. Jauh banget jarak konsepnya.";0;0;0;0;in;1078627934372487169;1763960289345917272;mandoeng19;https://twitter.com/mandoeng19/status/1763960289345917272
Sat Mar 02 16:11:09 +0000 2024;1763960245477675454;"@ainunnajib Kalau hasil QC DPR beda sama presiden, harus diaudit semua. Gambling anak mana yg mau dikorbanin";0;0;0;0;in;1452625209001873409;1763924099267801347;anns931;https://twitter.com/anns931/status/1763960245477675454
Sat Mar 02 16:10:51 +0000 2024;1763960168940027920;"@ariefrasyad Selama oposisi jadi Menhan mulailah seorang presiden jadi bonekanya. Siapa yang berani sama Militer? Wong presidennya dari sipil...  Orang terancam kalau penakut pasti akan menuruti kemauan si pengancam. https://t.co/JmF4gKy2Tm";0;0;0;0;in;1487643103729446916;1763782423094112757;edirubiyantoro1;https://twitter.com/edirubiyantoro1/status/1763960168940027920
Sat Mar 02 16:09:33 +0000 2024;1763959839196385712;"@isukace tergantung sih jadi presiden apa ngga";0;1;0;0;in;3224208414;1763927900771025044;appeypi;https://twitter.com/appeypi/status/1763959839196385712
Sat Mar 02 16:09:23 +0000 2024;1763959797685391554;"@tvOneNews Anak preseden pasti raih suara terbanyak, siapapun tak akan memang lawan anak presiden, presiden bisa beli apapun, karna presiden berkuasa";0;0;0;0;in;1604403980582674432;1763958495588876517;linglin53187986;https://twitter.com/linglin53187986/status/1763959797685391554
Sat Mar 02 16:09:03 +0000 2024;1763959715783143790;"Aku kalo jd presiden smua jln yg belok2 kulurusin semua beneran deh";0;0;0;0;in;1033876614;1763959715783143790;dheacuuu;https://twitter.com/dheacuuu/status/1763959715783143790
Sat Mar 02 16:09:00 +0000 2024;1763959700771795390;"@tempodotco @korantempo Wahh....seru inih !!! 👏🏻👏🏻👏🏻😅  Sbg Presiden terpilih (rezim sebelumnya), anda pak @prabowo akan menyaingi rekor tsb atau akan mjd antiklimaks dr pak @jokowi ?  #sekedarbertanya";0;0;0;0;in;143321679;1763375421058630097;anjar_kz200;https://twitter.com/anjar_kz200/status/1763959700771795390
Sat Mar 02 16:08:52 +0000 2024;1763959667183796276;"Anak presiden,bebas  @psi_id partainya JOKOWI 🤣  @Uki23";0;0;0;0;in;2696877306;1763959667183796276;8_FERRY_8;https://twitter.com/8_FERRY_8/status/1763959667183796276
Sat Mar 02 16:08:03 +0000 2024;1763959461331509493;"@Arrgavn dh lh anjing.";0;1;0;0;in;868759789655949312;1763945838777413993;drunfg;https://twitter.com/drunfg/status/1763959461331509493
Sat Mar 02 16:07:57 +0000 2024;1763959437105238449;"@DoankWarto maaf bukannya di era Presiden Jokowi juga ada pendidikan gratis yaa ? sekolah2 negri gratis ( ada yang dapat bantuan KIP juga kalo ortu mau ngurus ) sekolah biasanya ngasih tau wali murid kok🙏🏻";0;0;0;0;in;1371127492900057095;1763682401635709157;leviannamesyara;https://twitter.com/leviannamesyara/status/1763959437105238449
Sat Mar 02 16:07:22 +0000 2024;1763959289964834936;"@CNNIndonesia tim lg nunggu banteng ngamuk gara gara suaranya di embat anak presiden😁";0;0;0;0;in;1694001172569550849;1763849725000729040;loootsoo;https://twitter.com/loootsoo/status/1763959289964834936
