created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 12 17:39:03 +0000 2023;1734628945738502444;"BISMILLAH #AMINTerbaikNo1 #AMINUnggulDebatCapres  Semoga Masyarakat Indonesia Semakin Yakin dan Memantapkan Pilihannya Kepada Pasangan Presiden dan Wakil Presiden 2024 ANIES-MUHAIMIN Menuju Perubahan Indonesia Berkeadilan @sorotannetizen  @aniesbaswedan  @cakimiNOW  @DPP_PKB";0;0;3;4;in;789749539456462848;1734628945738502444;MryMandary;https://twitter.com/MryMandary/status/1734628945738502444
Tue Dec 12 17:34:25 +0000 2023;1734627782091768101;"@idoymaridoy @romeogadungan Saya gak peduli Anies atau Prabowo atau Ganjar menang Pilpres.  Saya udh yakin klo bobroknya Indonesia gak bisa dibenerin dengan ganti presiden doang...  ...jangan mikir saya mau jelek²in salah satu Paslon (Capres RI 2024). Sejak awal saya cuma komentar soal "Ide dan eksekusi".";0;1;1;5;in;193014517;1734591051430818247;vic_hasiholan;https://twitter.com/vic_hasiholan/status/1734627782091768101
Tue Dec 12 17:28:51 +0000 2023;1734626382225772720;"Presiden 2024 Anies Baswedan bersama rakyat Indonesia #MenangSeputaran https://t.co/WwxlT7wO6r";0;0;0;1;in;1660607817517244416;1734626382225772720;VickyNofit33137;https://twitter.com/VickyNofit33137/status/1734626382225772720
Tue Dec 12 17:22:09 +0000 2023;1734624696044323233;"@BangPino__ Betul. Blt ini memang kadang jadi ajang cawe2 juga..  Semoga Pak Anies Baswedan jadi presiden Indonesia 2024. Aamiin";0;0;0;0;in;2279202884;1734434099329417664;DunianyaBerita_;https://twitter.com/DunianyaBerita_/status/1734624696044323233
Tue Dec 12 17:06:35 +0000 2023;1734620778056790086;"Kata² anies sungguh bijak!! Semangat pak anies jaga kesehatan pak bismillah 2024 bapak jadi presiden of Indonesia aamiin https://t.co/AphtpqwDJK";0;0;0;0;in;1337738261620432897;1734620778056790086;Andrilu7;https://twitter.com/Andrilu7/status/1734620778056790086
Tue Dec 12 15:57:16 +0000 2023;1734603333099487390;"Mantap sekali pak Anies..  Semoga beliau terpilih jdi presiden Indonesia 2024-2029.Amin";0;0;0;0;in;1118755179661119489;1734603333099487390;La_EKI93;https://twitter.com/La_EKI93/status/1734603333099487390
Tue Dec 12 15:54:32 +0000 2023;1734602645757976911;"@CNNIndonesia @msaid_didu Pak Anies kalau ngak bernyali dan berani  mustahil Pak Surya Paloh melalui Partei Nasdem Calonkan beliu jadi Cawapres  jadi Pak Anies 2024 pantas menjdi Presiden Indonesia.";0;0;0;11;in;742742297440227328;1734578661624590500;Mohamad_Fathih;https://twitter.com/Mohamad_Fathih/status/1734602645757976911
Tue Dec 12 15:44:46 +0000 2023;1734600187962945574;"@RyanRyana13 @aniesmania Pak Anies sdh berjuang sampai di titik ini sebagai calon presiden, tugas sesungguhnya berada pada kita rakyat Indonesia untuk mewujudkannya. Mengantarkan beliau menang pilpres 2024 ini. Coblos AMIN ☝️";0;0;0;1;in;1609453668562243584;1734566183020765388;Grandy0044;https://twitter.com/Grandy0044/status/1734600187962945574
Tue Dec 12 15:30:40 +0000 2023;1734596636565758340;"@aniesbaswedan Ya Allah, ridhai Pa Anies jdi Presiden Indonesia 2024";0;0;0;0;in;1175945327876042752;1734596333019992527;roadzech;https://twitter.com/roadzech/status/1734596636565758340
Tue Dec 12 15:27:53 +0000 2023;1734595938646454433;"#MenangSeputaran Masa depan Indonesia membutuhkan pemimpin yang tepat, pak Anies dan cak Imin siap melangkah sebagai presiden dalam Pemilu 2024. https://t.co/IRh8V4SUOA";0;0;0;0;in;1714627327832080384;1734595938646454433;Angela__Sabeth;https://twitter.com/Angela__Sabeth/status/1734595938646454433
