created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jun 20 06:03:47 +0000 2023;1671036102193590272;"Ganjar adalah sosok ulet yang layang dan terbaik menjadi Presiden Indonesia 2024 #GanjarCapres https://t.co/izlcPSRXij";0;0;0;0;in;2458932284;1671036102193590272;KhaiTrisha;https://twitter.com/KhaiTrisha/status/1671036102193590272
Tue Jun 20 06:03:45 +0000 2023;1671036093624647680;"Ganjar adalah sosok ulet yang layang dan terbaik menjadi Presiden Indonesia 2024 #GanjarCapres https://t.co/r0fo87hgW4";0;0;0;0;in;2486339874;1671036093624647680;ladyann_benus;https://twitter.com/ladyann_benus/status/1671036093624647680
Tue Jun 20 05:37:35 +0000 2023;1671029506969341953;"MANTAP DEN GANJAR PRANOWO Kita Dukung dan Suport terus Dengan iringan Doa oleh Seluruh Rakyat Indonesia, Semoga Beliau diberikan Kesempatan VVIP oleh Allahu Akbar, untuk menyaksikan Pelantikan @aniesbaswedan sebagai Presiden RI 2024-2029. Untuk Perubahan Negeri yg lebih baik.";0;0;0;1;in;2266842889;1671029506969341953;ZoelHayat;https://twitter.com/ZoelHayat/status/1671029506969341953
Tue Jun 20 05:00:58 +0000 2023;1671020293459152907;"Pak Jokowi dihati, Pak Ganjar dinanti, Ganjar Pranowo Presiden Indonesia tahun 2024 🇮🇩♥️ . Asnawi | Messi | Jessica | Emi Martinez | Chris Martin | 18 vs Now | Piala Asia | Jam 3 | Elkan | Garnacho | Arhan | Anies Baswedan | Selasa | Marselino | Nezuko | Harry Potter | Dendy https://t.co/GjmFYjeJlx";0;2;6;7;in;1571697137611845632;1671020293459152907;nenganggi_id;https://twitter.com/nenganggi_id/status/1671020293459152907
Tue Jun 20 04:00:22 +0000 2023;1671005042982404096;"Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat  Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/DyayPV4naO";0;0;0;0;in;2458932284;1671005042982404096;KhaiTrisha;https://twitter.com/KhaiTrisha/status/1671005042982404096
Tue Jun 20 04:00:19 +0000 2023;1671005028231024641;"Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat  Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/kxkwCDv5hx";0;0;0;0;in;2486339874;1671005028231024641;ladyann_benus;https://twitter.com/ladyann_benus/status/1671005028231024641
Tue Jun 20 03:59:55 +0000 2023;1671004930747015173;"Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat  Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/hcehrJBQUw";0;0;0;0;in;2458932284;1671004930747015173;KhaiTrisha;https://twitter.com/KhaiTrisha/status/1671004930747015173
Tue Jun 20 03:59:52 +0000 2023;1671004915790118912;"Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat  Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/mLlKZNrwh0";0;0;0;0;in;2486339874;1671004915790118912;ladyann_benus;https://twitter.com/ladyann_benus/status/1671004915790118912
Tue Jun 20 03:59:26 +0000 2023;1671004809166741504;"Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat  Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/IwvpeCii35";0;0;0;0;in;2458932284;1671004809166741504;KhaiTrisha;https://twitter.com/KhaiTrisha/status/1671004809166741504
Tue Jun 20 03:59:24 +0000 2023;1671004797070372864;"Ganjar...Ganjar...Ganjar Sosok yang belakangan ini muncul di permukaan Dan menjadi idola masyarakat  Kami setuju untuk memilih Ganjar sebagai Presiden Indonesia 2024 The Next RI-1 #GanjarCapres https://t.co/p4JZ88euSi";0;0;0;0;in;2486339874;1671004797070372864;ladyann_benus;https://twitter.com/ladyann_benus/status/1671004797070372864
